Transaction.Output.ID,Transaction.Output.Address,Transactions.Output.Value
494942,1842143,1.33397724377137e-314
495359,2910828,2.47922141083138e-314
495677,4725818,4.94065645841247e-316
496114,5419243,1.48219693752374e-317
496638,5903716,9.88131291682493e-318
497127,929962,1.55630678439993e-312
497955,2910795,9.88131291682493e-318
497957,217152,1.18575755001899e-316
498317,1553548,7.90505033345994e-316
498826,2167285,6.52166652510445e-314
498980,3230997,1.99108455274022e-315
499234,3026141,2.76676761671098e-316
500343,5917026,2.04049111732435e-315
500544,5446532,1.6497000134333e-316
500571,4386207,4.99006302299659e-316
500860,4557482,1.48219693752374e-315
500993,2851232,3.1719014463008e-315
501225,3552059,7.67090027225463e-317
501627,3552059,7.79727584160743e-317
501842,1354182,4.74303020007597e-316
502139,159247,7.04794863046357e-315
503451,4858459,9.88131291682493e-318
503629,6151476,4.51576000298899e-315
503692,4458851,1.56174150650418e-315
503748,6110767,6.76869934802508e-316
504060,4088992,3.75489890839347e-316
506382,2725120,1.72922976044436e-316
506538,5023618,4.89619055028675e-315
507149,401040,2.51973479379036e-316
507152,5312168,8.26764264061461e-317
507325,2642336,6.32404026676796e-316
507460,406967,8.25089628554882e-316
507468,757378,3.65114512276681e-315
507658,5072583,1.13141032897645e-315
508403,6331080,2.47032822920623e-316
508967,740893,4.94065645841247e-318
509178,3110751,1.70404767913492e-316
509518,1443445,1.48219693752374e-317
509912,6172232,1.97626258336499e-316
510225,893962,1.2302234581447e-315
510225,4945778,4.94065645841247e-318
510333,2519103,5.18768928133309e-316
510333,4815222,4.99006302299659e-316
510441,5460907,1.04741916918344e-315
510550,221845,9.88131291682493e-316
510846,5069132,4.94065645841247e-318
510949,2088431,4.94065645841247e-318
511504,4570971,9.88131291682493e-318
512327,3377638,1.48219693752374e-316
512381,5597820,2.47032822920623e-314
513043,5665969,4.94559711487088e-315
513426,672207,2.51973479379036e-316
513453,2065468,8.71037733618118e-314
513496,6368631,7.46039125220282e-316
513498,2836391,9.88131291682493e-318
513605,4712475,1.54238584254301e-316
513653,5201636,5.77768567736475e-317
515101,4933038,1.13635098543487e-316
515221,3659956,2.47526888566465e-315
515768,46031,5.5483572027972e-315
516197,4187440,1.28788091901438e-313
516563,4804893,2.99363811469047e-317
516982,4781873,1.49207825044056e-315
516992,5580293,2.12596447405488e-314
517156,5423873,7.36157812303457e-316
517167,516897,2.47131636049792e-314
517309,4411988,2.42833264930973e-314
517881,2251489,1.68575198361033e-314
517977,2121719,4.94065645841247e-318
518139,392343,2.07408758124155e-314
518478,4370541,9.88131291682493e-318
518619,6367072,4.94065645841247e-317
519135,3197947,2.47032822920623e-314
519337,5014156,9.88131291682493e-318
519441,6150913,1.48219693752374e-317
519880,1474478,4.94065645841247e-320
520356,1956813,4.94065645841247e-315
520407,193544,8.00386346262819e-316
520675,5161217,2.35175247420433e-314
522769,887200,1.58101006669199e-314
522992,1952834,9.88131291682493e-318
523248,1386424,2.96439387504748e-317
523285,6128884,1.60966587415078e-314
523624,5815538,1.16500679289366e-314
523683,4827956,5.92878775009496e-317
524550,3903394,5.63234836259021e-316
525045,3416299,4.40212490444551e-316
525494,5855599,7.09972333073871e-315
525515,4852823,2.47329262308128e-314
525518,6380272,4.94065645841247e-314
525752,377913,9.88131291682493e-318
526562,4555159,8.89318162514244e-317
527628,2473428,1.28457067918724e-316
528001,4563830,6.40303098815941e-317
528031,5203911,2.96439387504748e-317
528115,1520765,2.47773921389385e-314
528480,3212849,6.39370352283157e-314
528581,4700792,8.50879855267795e-314
528841,3007928,1.6485600200477e-313
530091,5719781,5.43472210425371e-317
530093,5531512,9.88131291682493e-317
530322,12719,3.51280674193126e-315
531431,233269,1.48219693752374e-316
531541,2175790,5.47918801237942e-315
532697,3055582,3.16226667214125e-317
532841,2992579,3.85371203756172e-316
533588,829948,9.67380534557161e-315
533701,1475560,9.88131291682493e-315
534342,1526120,4.94065645841247e-318
534808,1754013,8.7628965143341e-314
535016,5691981,6.61504493216845e-314
535118,5837182,2.03555046086594e-315
535367,4159216,1.49207825044056e-315
535707,3007189,7.4109846876187e-317
535970,4802939,2.07507571253324e-316
536156,2733177,1.43279037293961e-314
536998,1034168,8.4040566357596e-315
537219,5522471,2.47625701695633e-314
537539,1927632,2.37250323132967e-314
537818,2910145,1.97626258336499e-315
537942,1715642,8.19497299509605e-318
537942,6238706,1.78633831438151e-317
538848,2350506,2.47526888566465e-315
538903,360826,4.94065645841247e-318
539040,4894765,3.82145933338808e-316
539181,182594,4.94065645841247e-318
539679,5508910,2.96439387504748e-317
540018,3313326,6.86751247719333e-314
540115,3865261,8.23261585665269e-314
540118,3525106,5.03946958758071e-316
540618,50525,1.29544012339575e-314
541222,4898275,4.47623475132169e-314
541504,2743979,2.51973479379036e-315
542309,2331956,2.47223532259918e-317
542310,5553875,3.99205041839727e-315
543086,5200759,4.94065645841247e-318
544079,1403237,1.33397724377137e-316
544576,762393,4.09086354756552e-315
544797,1708129,3.45845952088873e-316
545969,4313084,5.53353523342196e-316
546621,2292734,9.88131291682493e-317
547557,6045853,4.29837111881884e-316
547693,2007568,7.85564376887582e-316
548812,2473428,3.45845952088873e-316
549614,1839779,4.94065645841247e-318
549643,1727929,2.47032822920623e-317
549970,2960414,2.07013505607482e-315
550548,739039,2.47378668872712e-314
551001,3299929,1.20687045726273e-317
553428,2385609,4.94065645841247e-318
554210,1559607,9.63428009390431e-318
554595,2812866,3.45845952088873e-317
554621,3567449,1.45255299877326e-315
554831,2755597,9.88131291682493e-318
554847,4419012,9.88131291682493e-318
555309,712963,7.90505033345994e-317
555345,2944165,5.06071441035189e-314
555570,6234120,5.26179912820928e-315
556026,438215,3.5084367312938e-317
556327,1548822,1.48219693752374e-317
556390,3632444,9.88131291682493e-318
556583,406030,4.99006302299659e-316
556784,4894845,1.47370910790758e-313
557137,5929919,1.60324302075485e-316
557344,4880860,4.94065645841247e-318
558047,207898,6.12641400843146e-316
558677,2331956,1.11938724148491e-317
558952,2799489,4.94065645841247e-318
559136,1870874,5.53353523342196e-316
559398,887528,2.76182696025257e-315
559695,1694154,2.44562494691417e-317
559839,632251,8.72043157207405e-314
560534,135623,1.99276635219867e-317
560608,1735543,2.47032822920623e-316
560722,2507352,1.80333960732055e-314
560930,3797090,3.75489890839347e-316
561218,6331229,5.53353523342196e-316
561363,3241025,4.94065645841247e-318
561530,3411037,3.95252516672997e-317
561591,1285030,1.77863632502849e-316
562134,3224929,1.34272665229357e-317
562182,906387,1.72428910398595e-315
562330,6133181,2.47032822920623e-314
562391,5542164,9.41103442464096e-314
563494,5778721,5.94721837494742e-317
563683,3815492,5.53847588988037e-316
563774,4138650,9.88131291682493e-318
564395,435138,7.85564376887582e-316
564873,5822881,8.15208315638057e-316
565016,5147409,1.87744945419674e-316
565120,4572634,6.11931357957498e-314
565766,3743151,4.99006302299659e-316
566452,2242369,1.51337247977632e-314
567070,4038997,4.94065645841247e-318
567330,1399858,5.23709584591721e-316
567451,6354110,2.47032822920623e-314
568071,1170708,1.13635098543487e-316
568208,4499511,2.07754604076244e-316
568419,1149815,4.94065645841247e-318
568669,3623767,1.97626258336499e-317
569676,2213776,4.16979837827485e-314
569782,966837,1.57060504419057e-313
570241,1846036,4.99006302299659e-316
571684,912008,5.38531553966959e-316
573037,3707056,1.48219693752374e-316
573990,3068656,5.58294179800609e-316
574216,5312889,1.38486600529301e-314
574923,5490502,8.46365083396097e-318
574994,1546743,1.23516411460312e-316
575123,4150747,8.1018860867631e-314
575400,383551,1.35028141008413e-314
576213,2071735,9.43665383556781e-316
576378,4266214,1.35373986960502e-315
576404,338423,1.48219693752374e-317
576884,4607123,9.88131291682493e-318
577325,3522098,5.49895063821307e-315
577342,4269724,4.99006302299659e-316
577430,5970245,9.88131291682493e-318
577444,5426643,2.76676761671098e-316
577780,4627155,2.47032822920623e-317
578019,476473,5.65154044141604e-316
578028,5807905,2.47428075437296e-314
578062,1429073,1.97626258336499e-317
578616,1651837,5.00865965390605e-318
578785,3504097,1.43279037293961e-316
579590,4745809,3.79043072625857e-316
579711,5277725,4.99585248423456e-317
579967,1494668,4.94065645841247e-316
579993,3557865,8.42925398369751e-315
580054,1735355,6.47562948822497e-318
580973,4409887,2.64819186170908e-315
580995,866037,1.94098704130292e-314
582146,2235459,5.00488499237183e-315
582388,1873241,2.27192558425628e-314
582806,910599,9.88131291682493e-318
583501,2598682,9.88131291682493e-318
584243,2862762,5.33590897508546e-316
584556,6432726,4.94065645841247e-317
584772,39584,1.7440517298196e-315
584804,3910814,9.88131291682493e-318
585117,5474347,4.94065645841247e-317
585886,4488159,9.78249978765668e-316
586148,2397281,9.88131291682493e-318
587023,2835144,2.42092166462211e-314
587240,355901,3.78454284714395e-315
587631,2746599,9.88131291682493e-318
587993,2817833,7.08539542700932e-314
588698,6232397,9.88131291682493e-318
588792,763390,5.78056805634258e-316
589019,4801701,9.88131291682493e-318
589609,2176933,3.41399361276301e-315
590543,1893080,1.73051051298424e-314
591004,3832061,5.68175492717434e-316
593013,5421724,2.17388884170148e-316
593941,3950887,5.43472210425371e-317
594138,6194645,5.43472210425371e-317
594426,4711703,5.03946958758071e-316
595005,1404752,2.40412343266351e-314
595415,2654356,8.64614880222181e-316
595666,1614623,7.28549201357502e-315
596036,496741,1.48219693752374e-317
596056,4143915,5.48412866883784e-316
596386,1348780,7.33711199225251e-318
596430,4283138,4.94065645841247e-316
596864,33550,4.94065645841247e-318
596894,4439003,9.88131291682493e-318
596986,4745520,4.94065645841247e-318
597199,1364409,1.63041663127611e-316
597201,1497722,6.4228533959362e-317
597373,4434952,4.05251780845848e-315
597570,2659553,5.23709584591721e-316
598174,534654,2.47032822920623e-314
599253,6030476,2.88854324567385e-314
599263,2180728,2.46934009791455e-314
600013,2941621,6.83884611649234e-314
600215,1164880,1.87744945419674e-316
600236,4394220,1.18575755001899e-313
600267,2984712,1.37427867256828e-317
600267,4745809,1.09525840931927e-316
600443,5039240,1.12003626587991e-314
600693,3005285,3.70055168735094e-315
601126,2635206,1.56702800891468e-314
601954,131325,9.88131291682493e-316
602253,5596935,1.67982319586024e-315
602497,6208905,1.53160350210786e-316
602975,1833520,7.11877318288708e-315
603977,5639061,4.94065645841247e-318
604127,3815209,9.32548906525353e-314
604189,1717218,3.81732420995776e-314
605648,6190790,2.47032822920623e-315
605776,3732808,1.5464254714831e-315
606086,5423224,2.13737739047382e-314
607101,2592554,4.94065645841247e-318
607209,4454847,9.50791786432395e-318
607963,4811146,4.99006302299659e-316
607989,3888460,3.75236879822112e-317
608393,300822,5.08887615216484e-316
609112,2434285,3.95252516672997e-317
609138,1272209,1.01868367387663e-315
609515,4677132,6.22522713759971e-315
610739,698933,2.65313251816749e-315
611028,4674405,4.94065645841247e-316
611274,2610042,5.92878775009496e-317
611334,4559476,7.25559955980469e-317
611378,2724012,1.55472577433323e-314
611621,1321814,8.53992468836595e-314
613435,4010411,8.67085208451388e-315
613688,3314356,3.8043054729776e-316
613793,1284962,4.94065645841247e-318
614527,1743254,1.81335797404753e-316
614527,2914458,1.20978332009091e-316
615853,4530812,2.44966961532385e-316
616004,5725295,1.97626258336499e-317
616731,4528768,4.94065645841247e-316
616928,5671671,2.92836314969321e-317
616966,5532983,3.60964360851615e-317
617630,5440587,1.10439744052951e-313
617645,1146850,7.1343079259476e-315
617803,3693070,1.17587623710217e-315
618150,5312166,8.70543667972276e-315
618275,1746915,4.09580420402393e-315
618322,4527288,2.8532291047332e-316
619706,2808934,1.58101006669199e-316
620219,1975369,6.91691904177745e-317
620767,1027965,9.0759859141037e-315
621116,1187460,9.88131291682493e-315
621377,4901621,2.56420070191607e-315
621591,3227059,4.94065645841247e-316
621901,3608291,2.10403936686123e-314
622818,5152529,3.95252516672997e-316
623452,853454,7.79352538928985e-317
623472,3581120,4.24896455423472e-316
623522,2333779,7.83094048658376e-315
623696,4025088,4.94065645841247e-318
624493,4484977,9.78249978765668e-316
624825,532363,6.81669782551855e-317
626078,6400478,2.63336989233384e-315
626211,3237566,4.94065645841247e-318
626666,1691472,5.58294179800609e-316
627132,5971868,2.50985348087353e-315
628646,5374729,3.6066792146411e-316
628706,4741639,3.75842011425138e-317
630048,4376170,9.82775931342931e-316
631449,634670,1.8737614315201e-314
631715,2086690,4.94065645841247e-318
631844,1737504,3.27713742886499e-314
631927,4291508,8.39911597930119e-317
632179,4358788,5.21773874570721e-314
632800,4769260,6.87245313365174e-315
632957,2299379,4.94065645841247e-318
633194,6133181,2.47032822920623e-314
633509,6412716,4.94065645841247e-318
633522,1308486,4.94065645841247e-318
633762,6089986,4.94065645841247e-318
634401,4344033,9.88131291682493e-316
635022,1982043,2.51973479379036e-316
635112,2867369,2.92618048229312e-314
635173,4667504,5.43472210425371e-316
635589,40434,8.09315545273544e-317
635623,684123,1.35235747392795e-317
636007,4945312,1.01283457397456e-315
636388,4499868,2.47032822920623e-317
637752,1720879,4.38745115476402e-315
638027,643226,3.06693159417301e-314
638065,6000993,2.34065509478638e-314
638420,716228,4.94065645841247e-316
638631,2071472,6.06783135084613e-314
639930,1907034,1.11341386821339e-313
641231,3458613,1.8168770060166e-314
641468,2047112,1.47837400177398e-313
641973,4291416,1.731381416332e-313
642807,6195472,1.77863632502849e-316
647550,6283293,2.76676761671098e-316
647898,994422,7.25782433740791e-315
648459,4848918,5.07751264231049e-314
648764,3338282,4.20784887560952e-315
649841,3585563,5.08712612224071e-316
649961,2134078,1.92685601878086e-316
650305,4759319,5.42484079133689e-315
650409,3052943,5.13553077110163e-318
650516,4506988,4.21437995902583e-315
651129,5920017,4.99006302299659e-316
651617,1202013,8.62058854676287e-314
652051,3275443,2.78715546631528e-314
652942,6380288,6.91691904177745e-317
653522,2664196,3.71710280200139e-314
653984,3864883,5.24203650237563e-315
654096,2718269,2.61782001604259e-316
654312,4116088,8.81314299051616e-314
654923,5681868,1.08694442085074e-316
656734,2648418,1.48713759398215e-315
657077,399188,4.94065645841247e-318
658229,5525435,1.38338380835549e-316
658241,571691,1.5834803949212e-314
658980,6227289,5.81515265155147e-315
659464,606257,1.53160350210786e-316
660226,2560239,7.4109846876187e-317
660706,2316774,7.95445689804407e-316
661344,4880599,2.9095525883591e-316
662465,6330794,1.48219693752374e-317
662635,2758073,5.98329284536803e-314
662682,2633392,4.94065645841247e-318
663307,4928994,1.31041996700152e-314
663633,4591249,1.76450604755743e-314
664343,6474824,1.1511729548101e-315
664829,37367,1.03753785626662e-316
665779,3078416,4.94065645841247e-318
666015,4527592,4.94065645841247e-314
666159,1036689,3.2114266979681e-315
666442,1378574,7.90406220216826e-314
666974,2603400,7.50353405252897e-317
667092,2037902,2.39609387778729e-317
667455,581445,3.32889797415938e-315
667459,4490376,4.94065645841247e-317
667582,895622,5.97619855626533e-314
668291,1141297,1.95057116978124e-314
669457,4717092,2.47032822920623e-317
670096,1236954,4.94065645841247e-317
670147,5919749,4.94065645841247e-318
670710,5021344,7.25189554965782e-314
671091,643871,8.05327002721232e-316
672691,4848400,4.94722753150215e-318
673002,3272988,1.99849553742784e-315
673333,1902366,1.62513986195884e-316
673450,4871940,7.0101245258654e-314
673933,2262205,2.47032822920623e-317
674189,2050396,7.71878758497779e-314
674383,4369680,1.21599421932478e-316
674726,4105598,8.51294870410301e-314
675148,2258679,4.94065645841247e-316
675228,6462934,6.68292955190704e-314
676227,4034588,2.37744388778808e-314
676318,5278080,1.33397724377137e-316
676539,3486909,4.94065645841247e-318
676608,1541436,9.88131291682493e-317
676835,2137346,2.12448227711736e-316
677796,2323192,1.06141495576048e-313
678059,6244994,9.88131291682493e-318
678426,193544,6.4228533959362e-317
679353,4168008,4.94065645841247e-316
679553,2473323,2.58198706516635e-314
680014,1408893,8.3404689049429e-316
680384,1393370,5.62843931520031e-317
680431,4466921,5.03946958758071e-316
680997,5188291,4.94065645841247e-316
681152,5276791,9.88131291682493e-318
682399,1132619,4.79243676466009e-316
682869,3512187,3.76835478625796e-317
683298,1842979,6.7761103327127e-314
685063,4295034,5.78056805634258e-316
